state,x,y
edge,35.227386545491335,36.30513620968117
edge,35.2229303851436,36.30973032818412
edge,35.21921917972896,36.314528426240265
edge,35.21626310140349,36.31951735259635
edge,35.21407025257241,36.324683432952
edge,35.21264664368194,36.33001250744006
edge,35.2119961767451,36.335489969437766
edge,35.212120634646546,36.34110080560253
edge,35.21301967625582,36.34682963702242
edge,35.214690837362355,36.35266076136872
edge,35.217129537429734,36.35857819593492
edge,35.22032909215058,36.36456572144418
edge,35.2242807317678,36.37060692650527
edge,35.22897362511188,36.376685252595045
edge,35.23439490928835,36.38278403944418
edge,35.24052972493413,36.38888657070185
edge,35.24736125694595,36.39497611975406
edge,35.25487078056942,36.40103599557013
edge,35.26303771272227,36.40704958845168
edge,35.271839668411154,36.41300041555861
edge,35.281252522087335,36.41887216608745
edge,35.29125047377317,36.42464874597816
edge,35.30180611977803,36.43031432202677
edge,35.312890527809934,36.435853365283144
edge,35.32447331627694,36.44125069361473
edge,35.33652273756096,36.446491513319735
edge,35.34900576503581,36.45156145967564
edge,35.361888183590864,36.456446636311874
edge,35.375134683412305,36.46113365329886
edge,35.38870895676487,36.46560966384881
edge,35.40257379750884,36.46986239952795
edge,35.41669120307948,36.47388020388337
edge,35.431022478649396,36.47765206439261
edge,35.44552834318841,36.4811676426482
edge,35.46016903713011,36.4844173026945
edge,35.47490443135006,36.48739213743921
edge,35.48969413715696,36.49008399306707
edge,35.5044976169952,36.492485491388905
edge,35.51927429555553,36.49459005006475
edge,35.53398367098913,36.49639190064556
edge,35.548585425920365,36.497886104384136
edge,35.563039537953934,36.49906856577189
edge,35.57730638937343,36.49993604376436
edge,35.59134687573081,36.50048616066465
edge,35.60512251302889,36.50071740864058
edge,35.618595543203384,36.50062915385753
edge,35.63172903761508,36.50022163821572
edge,35.64448699826869,36.4994959786872
edge,35.65683445648085,36.49845416425429
edge,35.668737568726876,36.49709905045795
edge,35.68016370940347,36.495434351570886
edge,35.69108156025327,36.493464630417044
edge,35.70146119620596,36.491195285865196
edge,35.7112741674009,36.48863253803101
edge,35.720493577166124,36.48578341122818
edge,35.7290941557403,36.482655714715214
edge,35.73705232953538,36.47925802129086
edge,35.74434628575015,36.47559964379663
edge,35.750956032157625,36.47169060959093
edge,35.75686345190234,36.46754163306481
edge,35.762052353157394,36.46316408627454
edge,35.76650851350513,36.45856996777159
edge,35.77021971891977,36.453771869715446
edge,35.77317579724524,36.44878294335936
edge,35.775368646076316,36.44361686300371
edge,35.776792254966786,36.43828778851565
edge,35.777442721903626,36.432810326517945
edge,35.77731826400218,36.42719949035318
edge,35.77641922239291,36.421470658933295
edge,35.774748061286374,36.415639534586994
edge,35.772309361218994,36.409722100020794
edge,35.76910980649815,36.40373457451153
edge,35.76515816688093,36.397693369450444
edge,35.76046527353685,36.391615043360666
edge,35.75504398936038,36.38551625651153
edge,35.7489091737146,36.37941372525386
edge,35.74207764170278,36.37332417620165
edge,35.73456811807931,36.36726430038558
edge,35.726401185926456,36.361250707504034
edge,35.717599230237575,36.355299880397105
edge,35.70818637656139,36.34942812986826
edge,35.69818842487556,36.34365154997755
edge,35.6876327788707,36.337985973928944
edge,35.676548370838795,36.33244693067257
edge,35.664965582371785,36.327049602340985
edge,35.65291616108777,36.321808782635976
edge,35.640433133612916,36.316738836280074
edge,35.627550715057865,36.31185365964384
edge,35.61430421523642,36.30716664265685
